"Site","SamplingDate","PlantYr","Nrate","Block","Plot","DryBM.Mg.ha.","Nrate.IS","Wp","GrowingSeason","GS","StandAge","GS.Age.ID","GS.Age.Wp.ID","Location"
"Sorenson",2020-11-17,"2015 PlantYear",300,"IV",51,19.0811233,336,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","Central Iowa"
"Sorenson",2020-11-17,"2015 PlantYear",100,"IV",52,16.78176623,112,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","Central Iowa"
"Sorenson",2020-11-17,"2015 PlantYear",400,"IV",53,14.48076087,448,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","Central Iowa"
"Sorenson",2020-11-17,"2015 PlantYear",200,"IV",54,19.1985424,224,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","Central Iowa"
"Sorenson",2020-11-17,"2015 PlantYear",0,"IV",55,8.755624138,0,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",100,"I",10,22.2489874,112,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",400,"I",6,24.36591514,448,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",0,"I",7,10.99874608,0,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",300,"I",8,17.3124136,336,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",200,"I",9,20.34237568,224,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",100,"II",16,20.17248425,112,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",400,"II",17,20.939445,448,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",200,"II",18,14.20103158,224,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",0,"II",19,16.50628364,0,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",300,"II",20,14.50216385,336,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",100,"III",36,23.81397984,112,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",400,"III",37,16.74243471,448,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",300,"III",38,19.75385074,336,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",0,"III",39,25.14449016,0,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",200,"III",40,20.83620637,224,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",0,"IV",56,10.85502873,0,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",300,"IV",57,20.75974313,336,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",400,"IV",58,16.19531707,448,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",100,"IV",59,18.38309407,112,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","Central Iowa"
"Sorenson",2020-11-17,"2016 PlantYear",200,"IV",60,24.29328605,224,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",300,"I",11,20.29992,336,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",200,"I",12,19.30927425,224,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",400,"I",13,27.30117136,448,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",0,"I",14,18.21046009,0,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",100,"I",15,19.1495347,112,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",300,"II",21,20.39217142,336,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",400,"II",22,18.22993232,448,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",100,"II",23,24.45040232,112,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",0,"II",24,7.635,0,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",200,"II",25,25.09612094,224,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",100,"III",31,21.6138631,112,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",300,"III",32,26.36987264,336,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",200,"III",33,25.1853205,224,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",400,"III",34,21.34183333,448,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",0,"III",35,18.76379366,0,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",0,"IV",46,13.2079236,0,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",300,"IV",47,20.99260738,336,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",400,"IV",48,28.16054134,448,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",100,"IV",49,27.31595092,112,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","Central Iowa"
"Sorenson",2020-11-17,"2017 PlantYear",200,"IV",50,15.75472014,224,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","Central Iowa"
"SERF",2021-01-12,"2015 PlantYear",100,"I",1,23.40833088,112,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",300,"I",2,13.92827027,336,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",400,"I",3,17.34694308,448,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",0,"I",4,14.92661561,0,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",200,"I",5,14.11390802,224,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",100,"II",26,17.6622379,112,"II 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",400,"II",27,11.65506213,448,"II 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",0,"II",28,9.525495315,0,"II 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",300,"II",29,15.19507285,336,"II 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",200,"II",30,16.26066696,224,"II 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",100,"III",41,19.75556699,112,"III 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",300,"III",42,17.32075726,336,"III 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",200,"III",43,19.73747775,224,"III 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",0,"III",44,19.02982175,0,"III 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",400,"III",45,21.49993195,448,"III 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIII 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",300,"IV",51,19.47593768,336,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",100,"IV",52,15.01134529,112,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",400,"IV",53,17.22830358,448,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",200,"IV",54,15.93255788,224,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","SE Iowa"
"SERF",2021-01-12,"2015 PlantYear",0,"IV",55,17.61779094,0,"IV 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpIV 2015","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",100,"I",10,24.65006308,112,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",400,"I",6,16.5470299,448,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",0,"I",7,17.13507273,0,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",300,"I",8,21.03021217,336,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",200,"I",9,13.47096858,224,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",100,"II",16,24.73494615,112,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",400,"II",17,16.70368616,448,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",200,"II",18,21.50810023,224,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",0,"II",19,16.68208739,0,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",300,"II",20,17.35161996,336,"II 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",100,"III",36,14.23007283,112,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",400,"III",37,16.60705351,448,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",300,"III",38,14.94611029,336,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",0,"III",39,19.22321351,0,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",200,"III",40,22.83408353,224,"III 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIII 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",0,"IV",56,13.14160305,0,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",300,"IV",57,17.5405224,336,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",400,"IV",58,23.90644842,448,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",100,"IV",59,17.33415012,112,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","SE Iowa"
"SERF",2021-01-12,"2016 PlantYear",200,"IV",60,19.85055626,224,"IV 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpIV 2016","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",300,"I",11,22.49995409,336,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",200,"I",12,19.15866175,224,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",400,"I",13,16.86086766,448,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",0,"I",14,19.23440944,0,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",100,"I",15,18.94396805,112,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",300,"II",21,19.25647489,336,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",400,"II",22,23.78604942,448,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",100,"II",23,19.09522882,112,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",0,"II",24,19.22399893,0,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",200,"II",25,23.39435074,224,"II 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",100,"III",31,17.781737,112,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",300,"III",32,15.52847771,336,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",200,"III",33,17.97593012,224,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",400,"III",34,23.25451518,448,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",0,"III",35,21.14895546,0,"III 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIII 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",0,"IV",46,17.68904348,0,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",300,"IV",47,16.68131083,336,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",400,"IV",48,21.34573514,448,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",100,"IV",49,23.07074137,112,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","SE Iowa"
"SERF",2021-01-12,"2017 PlantYear",200,"IV",50,24.38326741,224,"IV 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpIV 2017","SE Iowa"
"Allee",2021-04-01,"2015 PlantYear",100,"I",1,19.91196519,112,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","NW Iowa"
"Allee",2021-04-01,"2015 PlantYear",300,"I",2,14.73211352,336,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","NW Iowa"
"Allee",2021-04-01,"2015 PlantYear",400,"I",3,18.35799117,448,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","NW Iowa"
"Allee",2021-04-01,"2015 PlantYear",0,"I",4,17.3167654,0,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","NW Iowa"
"Allee",2021-04-01,"2015 PlantYear",200,"I",5,14.38063403,224,"I 2015","2020 GrowingSeason","2020 GS","6 yr old","2020 GS - 6 yr old","2020 GS - 6 yr old x WpI 2015","NW Iowa"
"Allee",2021-04-01,"2016 PlantYear",400,"I",6,15.97249632,448,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","NW Iowa"
"Allee",2021-04-01,"2016 PlantYear",0,"I",7,8.766063131,0,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","NW Iowa"
"Allee",2021-04-01,"2016 PlantYear",300,"I",8,14.09451251,336,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","NW Iowa"
"Allee",2021-04-01,"2016 PlantYear",200,"I",9,13.82397541,224,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","NW Iowa"
"Allee",2021-04-01,"2016 PlantYear",100,"I",10,12.56571429,112,"I 2016","2020 GrowingSeason","2020 GS","5 yr old","2020 GS - 5 yr old","2020 GS - 5 yr old x WpI 2016","NW Iowa"
"Allee",2021-04-01,"2017 PlantYear",300,"I",11,12.77064723,336,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","NW Iowa"
"Allee",2021-04-01,"2017 PlantYear",200,"I",12,12.78238074,224,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","NW Iowa"
"Allee",2021-04-01,"2017 PlantYear",400,"I",13,NA,448,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","NW Iowa"
"Allee",2021-04-01,"2017 PlantYear",0,"I",14,12.67648996,0,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","NW Iowa"
"Allee",2021-04-01,"2017 PlantYear",100,"I",15,11.27655868,112,"I 2017","2020 GrowingSeason","2020 GS","4 yr old","2020 GS - 4 yr old","2020 GS - 4 yr old x WpI 2017","NW Iowa"
